txn_id,timestamp,amount,bank,hour,previous_failures,is_subscription,days_since_last_success,failure_reason,would_retry_succeed
txn_725686,2026-07-29T01:36:41.606862,208.66,IDFC,3,0,0,46,issuer_down,1
txn_817116,2026-08-15T01:36:41.606910,1853.98,IDFC,21,2,1,41,card_expired,0
txn_481050,2026-08-15T01:36:41.606953,123.73,HDFC,22,0,0,52,risk_block,1
txn_643447,2026-09-01T01:36:41.606993,2372.9,HDFC,16,0,0,41,risk_block,1
txn_606767,2026-07-31T01:36:41.607031,816.25,Kotak,16,0,0,19,risk_block,0
txn_490300,2026-09-01T01:36:41.607089,2086.24,Kotak,14,2,0,36,risk_block,0
txn_614242,2026-08-08T01:36:41.607147,291.04,Kotak,0,0,1,71,card_expired,0
txn_400178,2026-09-03T01:36:41.607221,93.47,SBI,16,1,1,29,insufficient_funds,0
txn_665764,2026-07-31T01:36:41.607280,598.13,Axis,10,3,0,36,bank_timeout,1
txn_905896,2026-08-24T01:36:41.607336,643.34,Axis,6,0,0,4,bank_timeout,1
txn_319073,2026-07-23T01:36:41.607375,359.63,YesBank,22,0,0,37,insufficient_funds,0
txn_151786,2026-08-20T01:36:41.607414,355.77,Axis,18,0,0,66,insufficient_funds,1
txn_172577,2026-08-21T01:36:41.607452,709.82,IDFC,18,1,0,68,issuer_down,1
txn_984343,2026-08-05T01:36:41.607510,724.07,ICICI,18,1,0,44,insufficient_funds,0
txn_443288,2026-08-25T01:36:41.607557,1780.08,ICICI,8,0,0,61,bank_timeout,1
txn_657647,2026-08-22T01:36:41.607668,270.43,Axis,5,0,1,61,risk_block,0
txn_509142,2026-08-24T01:36:41.607752,902.12,Kotak,22,3,1,71,risk_block,0
txn_451814,2026-08-02T01:36:41.607796,622.58,Kotak,21,0,0,35,insufficient_funds,1
txn_853158,2026-08-14T01:36:41.607836,4053.91,Kotak,12,3,0,25,risk_block,0
txn_587258,2026-07-27T01:36:41.607875,1119.1,Kotak,20,1,0,60,issuer_down,1
txn_659849,2026-08-24T01:36:41.607915,477.65,SBI,5,2,1,16,otp_failed,0
txn_980670,2026-07-31T01:36:41.607954,210.64,IDFC,17,0,0,60,bank_timeout,1
txn_869606,2026-07-26T01:36:41.607992,120.82,SBI,1,3,1,63,bank_timeout,1
txn_682769,2026-08-06T01:36:41.608031,1982.85,Axis,2,0,0,68,insufficient_funds,1
txn_831455,2026-08-20T01:36:41.608069,728.27,Axis,21,2,0,1,insufficient_funds,0
txn_914892,2026-08-01T01:36:41.608107,45.32,SBI,12,0,0,51,network_error,1
txn_919433,2026-08-24T01:36:41.608145,259.39,HDFC,9,1,1,40,card_expired,0
txn_587625,2026-08-19T01:36:41.608183,1389.85,IDFC,15,0,0,57,bank_timeout,0
txn_621921,2026-08-22T01:36:41.608221,857.33,Axis,8,0,1,7,issuer_down,0
txn_670071,2026-08-09T01:36:41.608259,5206.16,Axis,21,1,0,38,risk_block,1
txn_550415,2026-07-27T01:36:41.608296,1109.51,SBI,12,2,0,18,bank_timeout,1
txn_115522,2026-07-26T01:36:41.608334,416.01,Kotak,21,0,1,9,bank_timeout,1
txn_386543,2026-08-12T01:36:41.608372,495.02,HDFC,18,2,1,44,insufficient_funds,1
txn_835062,2026-07-23T01:36:41.608443,1106.39,SBI,2,0,0,49,insufficient_funds,0
txn_722672,2026-08-01T01:36:41.608483,1808.17,SBI,19,0,0,32,insufficient_funds,1
txn_346661,2026-08-04T01:36:41.608521,256.71,Kotak,14,0,0,69,bank_timeout,0
txn_200591,2026-08-27T01:36:41.608559,803.1,IDFC,18,0,0,70,issuer_down,1
txn_372028,2026-09-04T01:36:41.608597,176.91,HDFC,16,2,1,44,otp_failed,0
txn_782433,2026-08-06T01:36:41.608635,1122.26,Axis,18,0,0,38,network_error,1
txn_997156,2026-08-08T01:36:41.608678,449.15,ICICI,6,1,0,39,bank_timeout,1
txn_677834,2026-08-30T01:36:41.608717,794.32,YesBank,18,2,1,53,insufficient_funds,0
txn_183337,2026-08-24T01:36:41.608756,1409.66,IDFC,21,0,0,27,insufficient_funds,1
txn_893354,2026-09-04T01:36:41.608796,1549.59,IDFC,2,0,0,41,risk_block,0
txn_319356,2026-08-20T01:36:41.608834,1054.82,SBI,15,0,0,25,otp_failed,0
txn_869822,2026-08-10T01:36:41.608872,647.32,ICICI,23,1,0,48,network_error,1
txn_216361,2026-07-24T01:36:41.608910,712.72,HDFC,12,0,0,72,bank_timeout,1
txn_218642,2026-08-03T01:36:41.608948,389.99,Kotak,9,0,1,20,risk_block,0
txn_139767,2026-07-30T01:36:41.608986,349.78,IDFC,5,0,0,63,network_error,0
txn_816861,2026-07-31T01:36:41.609024,1152.84,ICICI,11,0,0,26,otp_failed,0
txn_870008,2026-08-15T01:36:41.609065,517.58,IDFC,11,1,1,51,bank_timeout,1
txn_992008,2026-09-04T01:36:41.609103,506.07,Axis,6,1,0,47,insufficient_funds,0
txn_759774,2026-08-14T01:36:41.609141,67.97,HDFC,19,1,0,34,otp_failed,1
txn_363894,2026-08-20T01:36:41.609178,470.11,HDFC,21,1,1,10,bank_timeout,1
txn_642613,2026-08-24T01:36:41.609216,1292.06,HDFC,15,0,0,70,insufficient_funds,0
txn_448413,2026-09-05T01:36:41.609254,1463.2,Axis,5,0,0,3,insufficient_funds,1
txn_957081,2026-08-01T01:36:41.609293,1308.08,Axis,13,0,1,28,risk_block,1
txn_247733,2026-09-02T01:36:41.609331,318.11,ICICI,20,1,0,54,issuer_down,1
txn_473798,2026-07-27T01:36:41.609368,1671.63,Axis,18,0,0,18,issuer_down,1
txn_598149,2026-09-01T01:36:41.609406,228.05,Axis,12,0,1,51,card_expired,0
txn_783753,2026-08-27T01:36:41.609444,2796.94,YesBank,4,0,0,22,bank_timeout,0
txn_733018,2026-09-02T01:36:41.609609,528.16,YesBank,16,1,0,56,otp_failed,1
txn_943224,2026-08-06T01:36:41.609657,337.61,ICICI,1,0,0,16,card_expired,0
txn_869890,2026-08-08T01:36:41.609696,1027.8,HDFC,8,3,0,54,insufficient_funds,0
txn_297170,2026-07-25T01:36:41.609734,1036.08,ICICI,7,0,0,57,insufficient_funds,1
txn_226534,2026-08-20T01:36:41.609772,356.17,Kotak,23,0,0,10,bank_timeout,1
txn_815463,2026-08-13T01:36:41.609810,623.73,ICICI,5,0,0,62,insufficient_funds,1
txn_149892,2026-08-11T01:36:41.609848,1303.11,Kotak,23,1,1,35,issuer_down,1
txn_928667,2026-08-25T01:36:41.609887,332.85,IDFC,1,2,1,7,otp_failed,1
txn_553116,2026-08-03T01:36:41.609925,407.91,HDFC,15,0,0,12,otp_failed,0
txn_937887,2026-08-05T01:36:41.609963,1246.23,ICICI,14,1,0,21,card_expired,0
txn_901333,2026-08-22T01:36:41.610001,71.59,Kotak,4,0,0,56,insufficient_funds,0
txn_884627,2026-08-01T01:36:41.610039,188.68,Kotak,2,3,1,28,issuer_down,1
txn_655645,2026-08-06T01:36:41.610077,1202.64,HDFC,15,0,1,57,bank_timeout,1
txn_916309,2026-08-23T01:36:41.610196,1600.18,IDFC,11,0,0,20,bank_timeout,0
txn_692520,2026-07-23T01:36:41.610236,567.7,SBI,6,0,1,48,insufficient_funds,1
txn_505041,2026-08-01T01:36:41.610275,1541.18,SBI,11,2,0,12,risk_block,0
txn_230613,2026-09-04T01:36:41.610381,96.8,Axis,23,0,1,12,network_error,0
txn_853266,2026-09-03T01:36:41.610445,4527.47,YesBank,14,0,0,22,insufficient_funds,1
txn_478710,2026-09-03T01:36:41.610542,29.05,IDFC,9,4,0,58,risk_block,0
txn_585714,2026-08-21T01:36:41.610583,907.57,Axis,19,0,1,72,card_expired,0
txn_116116,2026-07-23T01:36:41.610622,1108.62,Axis,20,2,0,62,insufficient_funds,1
txn_804172,2026-08-10T01:36:41.610660,74.22,Axis,7,0,0,57,risk_block,1
txn_687371,2026-08-23T01:36:41.610699,2358.28,IDFC,20,2,0,6,insufficient_funds,1
txn_277175,2026-08-12T01:36:41.610737,3239.12,YesBank,18,0,0,70,card_expired,0
txn_534758,2026-08-15T01:36:41.610800,563.41,Axis,15,0,0,38,issuer_down,0
txn_970822,2026-08-29T01:36:41.610848,577.17,IDFC,14,1,0,42,bank_timeout,1
txn_840373,2026-07-24T01:36:41.610888,280.26,SBI,17,0,0,12,network_error,1
txn_417192,2026-08-01T01:36:41.610928,199.04,Axis,18,3,1,24,issuer_down,1
txn_675862,2026-07-23T01:36:41.610968,1768.24,YesBank,7,0,1,63,bank_timeout,1
txn_449379,2026-07-24T01:36:41.611018,390.82,Kotak,19,2,0,18,risk_block,0
txn_988015,2026-07-27T01:36:41.611059,1704.32,IDFC,2,0,0,52,issuer_down,1
txn_267071,2026-08-21T01:36:41.611098,768.55,YesBank,14,0,1,40,insufficient_funds,0
txn_172219,2026-08-23T01:36:41.611169,182.75,HDFC,12,0,0,8,insufficient_funds,1
txn_287435,2026-08-04T01:36:41.611208,331.95,IDFC,19,0,0,45,risk_block,0
txn_705750,2026-08-24T01:36:41.611248,199.66,YesBank,13,2,0,7,network_error,1
txn_937876,2026-08-07T01:36:41.611286,158.74,HDFC,15,0,1,40,insufficient_funds,0
txn_467375,2026-08-25T01:36:41.611324,3019.86,Kotak,6,0,0,6,insufficient_funds,1
txn_345256,2026-08-13T01:36:41.611362,1617.73,YesBank,0,2,0,29,insufficient_funds,1
txn_835609,2026-08-25T01:36:41.611400,2069.95,IDFC,3,1,1,71,otp_failed,1
txn_445182,2026-08-21T01:36:41.611439,393.33,ICICI,3,0,0,65,bank_timeout,1
txn_917559,2026-08-20T01:36:41.611476,1256.05,ICICI,21,0,1,29,insufficient_funds,1
txn_234670,2026-09-01T01:36:41.611515,1039.74,IDFC,9,0,0,57,bank_timeout,1
txn_286351,2026-08-29T01:36:41.611552,193.73,Kotak,18,0,1,37,bank_timeout,1
txn_424792,2026-07-26T01:36:41.611591,2794.39,IDFC,20,1,1,35,card_expired,0
txn_967415,2026-07-25T01:36:41.611629,443.64,IDFC,13,2,0,24,otp_failed,1
txn_305162,2026-08-16T01:36:41.611668,100.49,Axis,14,0,0,44,issuer_down,0
txn_487688,2026-08-28T01:36:41.611706,1687.18,IDFC,13,4,0,63,bank_timeout,1
txn_123259,2026-08-21T01:36:41.611749,1411.33,SBI,10,1,1,69,bank_timeout,1
txn_909716,2026-08-19T01:36:41.611788,852.79,HDFC,21,0,0,67,issuer_down,1
txn_520641,2026-07-27T01:36:41.611826,157.34,Axis,17,1,1,49,otp_failed,1
txn_171326,2026-07-23T01:36:41.611864,1698.38,HDFC,4,1,0,28,insufficient_funds,0
txn_630201,2026-08-14T01:36:41.611902,822.29,Kotak,0,0,0,3,insufficient_funds,0
txn_590488,2026-08-27T01:36:41.611939,3465.53,YesBank,9,2,0,22,otp_failed,1
txn_319162,2026-08-08T01:36:41.611978,480.05,Kotak,20,4,0,62,bank_timeout,0
txn_646363,2026-08-03T01:36:41.612016,1707.19,IDFC,13,0,1,57,issuer_down,1
txn_842636,2026-08-02T01:36:41.612053,329.03,ICICI,6,0,0,22,network_error,1
txn_949228,2026-08-05T01:36:41.612091,1941.64,SBI,2,3,0,11,risk_block,0
txn_331572,2026-08-26T01:36:41.612129,222.2,HDFC,16,0,0,71,risk_block,0
txn_192019,2026-08-11T01:36:41.612167,232.24,Axis,18,3,0,34,card_expired,0
txn_959222,2026-08-14T01:36:41.612205,76.5,SBI,20,0,0,10,insufficient_funds,1
txn_162598,2026-08-21T01:36:41.612242,127.08,ICICI,13,0,0,47,card_expired,0
txn_133717,2026-08-09T01:36:41.612281,9093.92,HDFC,18,0,0,43,insufficient_funds,0
txn_446407,2026-08-04T01:36:41.612318,596.75,SBI,3,1,0,39,insufficient_funds,0
txn_948352,2026-08-15T01:36:41.612356,7810.96,SBI,6,1,0,10,risk_block,0
txn_865409,2026-08-02T01:36:41.612395,952.4,Axis,4,2,1,40,risk_block,0
txn_119659,2026-07-24T01:36:41.612433,4582.63,Kotak,15,0,0,21,risk_block,0
txn_657658,2026-08-29T01:36:41.612540,788.07,Axis,18,0,0,24,risk_block,0
txn_862580,2026-08-09T01:36:41.612810,632.13,Axis,7,0,0,2,insufficient_funds,1
txn_680915,2026-08-01T01:36:41.613068,2612.08,SBI,22,0,0,61,card_expired,0
txn_846103,2026-08-12T01:36:41.613113,766.8,Kotak,21,1,1,54,network_error,1
txn_469561,2026-07-25T01:36:41.613199,249.41,YesBank,15,1,0,30,card_expired,0
txn_983717,2026-08-21T01:36:41.613302,1097.44,Kotak,20,0,0,59,card_expired,0
txn_896787,2026-08-11T01:36:41.613342,1125.21,ICICI,4,0,1,44,bank_timeout,0
txn_199855,2026-08-20T01:36:41.613381,472.52,IDFC,7,0,0,53,insufficient_funds,1
txn_992135,2026-08-31T01:36:41.613421,169.22,YesBank,19,0,0,1,insufficient_funds,0
txn_570223,2026-07-23T01:36:41.613461,780.44,YesBank,7,2,0,5,risk_block,1
txn_103060,2026-08-01T01:36:41.613499,595.77,IDFC,15,0,0,44,risk_block,0
txn_818111,2026-07-23T01:36:41.613537,388.31,IDFC,23,4,0,54,insufficient_funds,1
txn_364509,2026-08-19T01:36:41.613575,80.08,Kotak,5,2,0,51,bank_timeout,0
txn_733537,2026-08-01T01:36:41.613613,9899.61,YesBank,20,0,0,34,card_expired,1
txn_449525,2026-08-24T01:36:41.613651,666.48,ICICI,4,3,0,32,insufficient_funds,0
txn_726549,2026-08-26T01:36:41.613690,196.5,IDFC,4,0,0,71,bank_timeout,0
txn_898028,2026-08-25T01:36:41.613744,570.14,YesBank,20,0,0,29,bank_timeout,0
txn_143563,2026-07-30T01:36:41.613788,450.01,IDFC,12,2,1,33,issuer_down,1
txn_108798,2026-08-05T01:36:41.613852,297.29,YesBank,11,0,0,64,bank_timeout,0
txn_734493,2026-09-02T01:36:41.613892,1372.64,IDFC,8,0,1,21,issuer_down,1
txn_277125,2026-08-11T01:36:41.613940,111.26,Axis,17,1,0,30,risk_block,1
txn_324402,2026-07-24T01:36:41.613979,148.36,YesBank,5,0,0,61,network_error,1
txn_625957,2026-08-12T01:36:41.614017,432.35,HDFC,4,1,0,43,card_expired,0
txn_556295,2026-08-04T01:36:41.614055,143.69,ICICI,5,1,0,52,insufficient_funds,0
txn_814166,2026-08-15T01:36:41.614093,344.31,ICICI,11,0,0,46,issuer_down,1
txn_813348,2026-07-26T01:36:41.614131,99.78,YesBank,22,0,0,37,network_error,1
txn_162040,2026-08-16T01:36:41.614169,953.87,IDFC,21,0,0,73,risk_block,0
txn_784563,2026-08-04T01:36:41.614207,145.31,YesBank,10,1,0,15,bank_timeout,1
txn_958312,2026-08-12T01:36:41.614245,694.63,HDFC,11,0,1,7,bank_timeout,1
txn_795202,2026-09-05T01:36:41.614293,464.89,IDFC,11,1,0,44,otp_failed,0
txn_474612,2026-07-23T01:36:41.614333,2957.04,Kotak,18,1,0,28,insufficient_funds,1
txn_880448,2026-07-30T01:36:41.614371,3857.61,HDFC,14,1,0,20,insufficient_funds,1
txn_605349,2026-08-04T01:36:41.614415,742.1,YesBank,16,0,0,13,insufficient_funds,0
txn_624344,2026-08-03T01:36:41.614455,113.0,ICICI,18,2,0,68,bank_timeout,1
txn_657813,2026-08-18T01:36:41.614493,1333.07,Axis,23,0,1,71,bank_timeout,1
txn_451133,2026-08-29T01:36:41.614531,502.85,Kotak,17,0,1,13,risk_block,0
txn_232957,2026-08-09T01:36:41.614569,2229.99,Kotak,21,0,0,9,insufficient_funds,1
txn_461317,2026-08-14T01:36:41.614608,616.61,ICICI,15,1,0,40,risk_block,0
txn_872687,2026-08-21T01:36:41.614701,1159.97,YesBank,13,0,1,53,network_error,0
txn_172356,2026-07-25T01:36:41.614740,939.85,YesBank,12,3,0,63,network_error,0
txn_492544,2026-08-24T01:36:41.614790,386.83,YesBank,18,0,1,48,card_expired,1
txn_320511,2026-08-16T01:36:41.614852,401.51,ICICI,2,1,0,5,risk_block,0
txn_686901,2026-09-02T01:36:41.614890,68.38,Axis,17,0,0,60,network_error,0
txn_891877,2026-09-01T01:36:41.614929,689.69,IDFC,2,0,0,2,issuer_down,0
txn_987104,2026-08-10T01:36:41.614967,3072.67,HDFC,12,0,1,12,card_expired,0
txn_497516,2026-08-26T01:36:41.615016,7690.85,SBI,7,1,0,39,network_error,1
txn_765275,2026-08-14T01:36:41.615054,329.2,ICICI,15,1,1,20,insufficient_funds,1
txn_639707,2026-08-27T01:36:41.615093,182.53,Axis,0,2,0,48,card_expired,0
txn_560221,2026-07-27T01:36:41.615132,1426.95,ICICI,9,3,0,24,risk_block,0
txn_441115,2026-07-31T01:36:41.615175,320.03,ICICI,9,2,0,42,insufficient_funds,1
txn_711369,2026-08-20T01:36:41.615214,1065.37,ICICI,8,0,1,40,insufficient_funds,0
txn_277171,2026-09-03T01:36:41.615269,65.9,Kotak,20,0,0,24,insufficient_funds,1
txn_379400,2026-08-11T01:36:41.615393,1001.86,Kotak,14,2,0,48,insufficient_funds,1
txn_178563,2026-08-27T01:36:41.615434,2100.34,YesBank,23,1,0,1,network_error,0
txn_604393,2026-08-06T01:36:41.615472,1788.86,Axis,5,0,1,52,insufficient_funds,0
txn_870569,2026-07-27T01:36:41.615511,624.26,HDFC,20,0,1,19,bank_timeout,1
txn_490069,2026-07-23T01:36:41.615549,1851.27,HDFC,12,0,0,24,bank_timeout,1
txn_635807,2026-08-25T01:36:41.615587,1055.98,Axis,0,0,1,19,bank_timeout,1
txn_761975,2026-07-25T01:36:41.615644,6077.08,SBI,8,0,0,28,insufficient_funds,1
txn_803981,2026-08-19T01:36:41.615695,894.02,Axis,20,0,0,35,card_expired,0
txn_959771,2026-08-08T01:36:41.615738,201.56,IDFC,13,0,0,60,risk_block,0
txn_941847,2026-08-21T01:36:41.615862,283.93,Axis,5,0,1,15,bank_timeout,1
txn_769764,2026-08-30T01:36:41.615903,1953.88,HDFC,18,0,0,64,bank_timeout,1
txn_103420,2026-08-01T01:36:41.615944,186.08,Kotak,23,0,0,17,insufficient_funds,1
txn_842403,2026-07-24T01:36:41.615984,3029.51,YesBank,4,1,0,10,network_error,1
txn_727128,2026-09-01T01:36:41.616024,6347.21,ICICI,12,3,0,33,risk_block,0
txn_524986,2026-08-10T01:36:41.616063,327.68,Kotak,5,2,1,33,bank_timeout,1
txn_409642,2026-09-05T01:36:41.616102,3489.93,ICICI,1,1,0,68,bank_timeout,1
txn_671308,2026-08-10T01:36:41.616141,624.28,HDFC,9,1,0,56,otp_failed,0
txn_375877,2026-07-28T01:36:41.616179,1190.97,ICICI,4,0,0,70,network_error,1
txn_845692,2026-08-05T01:36:41.616218,138.53,IDFC,14,0,1,29,insufficient_funds,1
txn_923513,2026-07-25T01:36:41.616257,854.58,YesBank,13,0,1,59,network_error,0
txn_690439,2026-09-05T01:36:41.616296,169.69,SBI,3,2,0,16,bank_timeout,1
txn_356805,2026-08-16T01:36:41.616334,1807.0,HDFC,11,0,1,42,card_expired,0
txn_202063,2026-07-29T01:36:41.616374,201.49,Axis,18,2,1,53,otp_failed,0
txn_697702,2026-08-11T01:36:41.616413,1418.04,YesBank,17,0,0,27,issuer_down,1
txn_978333,2026-07-31T01:36:41.616451,198.05,IDFC,19,2,1,10,bank_timeout,1
txn_786505,2026-09-03T01:36:41.616500,356.63,YesBank,6,0,0,4,bank_timeout,1
txn_671284,2026-08-01T01:36:41.616706,798.99,SBI,2,1,0,10,insufficient_funds,1
txn_262818,2026-09-04T01:36:41.616808,627.47,HDFC,21,1,1,7,bank_timeout,1
txn_279504,2026-08-24T01:36:41.616861,135.1,YesBank,5,2,0,56,risk_block,0
txn_655728,2026-07-23T01:36:41.616990,1359.73,ICICI,19,2,1,43,otp_failed,1
txn_547166,2026-08-23T01:36:41.617175,362.08,YesBank,4,1,0,54,otp_failed,1
txn_998138,2026-08-27T01:36:41.617233,624.88,ICICI,17,0,0,36,network_error,1
txn_641529,2026-09-02T01:36:41.617271,502.66,HDFC,20,0,1,21,bank_timeout,1
txn_996445,2026-08-04T01:36:41.617310,1514.56,Kotak,3,0,1,16,bank_timeout,1
txn_301081,2026-09-03T01:36:41.617421,214.19,IDFC,5,1,0,7,issuer_down,1
txn_659614,2026-08-17T01:36:41.617506,1434.1,Kotak,15,2,0,71,card_expired,0
txn_676106,2026-07-29T01:36:41.617545,123.03,IDFC,4,0,1,69,card_expired,0
txn_229101,2026-09-05T01:36:41.617583,6590.52,SBI,17,3,1,37,issuer_down,1
txn_325226,2026-08-17T01:36:41.617622,289.96,YesBank,2,0,0,48,insufficient_funds,0
txn_900757,2026-08-11T01:36:41.617660,3912.97,HDFC,21,0,0,44,issuer_down,0
txn_373661,2026-07-23T01:36:41.617698,464.19,Axis,12,2,0,57,issuer_down,1
txn_879427,2026-08-05T01:36:41.617749,282.9,HDFC,18,1,0,9,insufficient_funds,0
txn_247049,2026-08-25T01:36:41.617789,284.22,IDFC,22,2,0,60,insufficient_funds,1
txn_418675,2026-08-29T01:36:41.617828,2591.13,Kotak,0,0,0,5,otp_failed,0
txn_467808,2026-08-22T01:36:41.617869,2396.3,HDFC,11,1,0,33,bank_timeout,0
txn_408509,2026-08-27T01:36:41.617910,241.92,ICICI,0,0,0,22,otp_failed,1
txn_115861,2026-08-13T01:36:41.617952,480.93,SBI,20,0,0,43,insufficient_funds,0
txn_144397,2026-08-07T01:36:41.617990,25.75,Kotak,9,0,0,18,bank_timeout,1
txn_525751,2026-08-03T01:36:41.618057,1277.14,ICICI,20,0,0,13,network_error,1
txn_860151,2026-08-09T01:36:41.618110,57.39,IDFC,17,0,0,39,otp_failed,0
txn_301495,2026-07-29T01:36:41.618152,511.75,IDFC,10,4,1,62,bank_timeout,1
txn_676469,2026-08-20T01:36:41.618211,106.99,SBI,15,3,0,32,bank_timeout,1
txn_306422,2026-08-27T01:36:41.618256,330.12,SBI,3,0,0,66,insufficient_funds,0
txn_641889,2026-08-16T01:36:41.618302,574.67,ICICI,2,0,0,74,insufficient_funds,0
txn_339691,2026-08-27T01:36:41.618343,420.93,IDFC,23,2,1,53,risk_block,0
txn_618985,2026-08-01T01:36:41.618381,992.98,IDFC,9,2,1,67,otp_failed,0
txn_863707,2026-08-15T01:36:41.618446,762.31,SBI,2,0,0,42,insufficient_funds,1
txn_336139,2026-08-07T01:36:41.618488,471.09,Kotak,18,0,0,21,bank_timeout,1
txn_288691,2026-08-24T01:36:41.618526,2834.21,SBI,6,0,0,13,insufficient_funds,1
txn_594897,2026-08-23T01:36:41.618572,574.41,YesBank,14,0,1,35,bank_timeout,1
txn_791572,2026-08-26T01:36:41.618611,1067.57,Kotak,2,2,0,51,risk_block,0
txn_997936,2026-07-30T01:36:41.618650,604.78,YesBank,11,0,0,61,insufficient_funds,1
txn_952362,2026-07-24T01:36:41.618688,1519.49,ICICI,12,0,0,51,insufficient_funds,1
txn_311811,2026-08-25T01:36:41.618726,480.17,ICICI,15,1,0,57,risk_block,1
txn_316746,2026-07-31T01:36:41.618764,3039.32,SBI,2,2,0,6,bank_timeout,0
txn_759966,2026-08-24T01:36:41.618808,140.21,IDFC,7,0,0,63,otp_failed,0
txn_798213,2026-08-25T01:36:41.618859,3287.83,HDFC,6,2,0,2,risk_block,0
txn_643118,2026-09-04T01:36:41.618897,468.1,HDFC,15,1,1,59,insufficient_funds,0
txn_773265,2026-07-25T01:36:41.618935,517.51,SBI,10,2,0,53,issuer_down,1
txn_713484,2026-08-09T01:36:41.618972,256.97,SBI,6,0,0,37,bank_timeout,1
txn_827688,2026-08-17T01:36:41.619010,324.37,ICICI,19,1,0,72,card_expired,1
txn_487554,2026-08-01T01:36:41.619047,419.1,Kotak,8,0,0,1,issuer_down,1
txn_700710,2026-07-26T01:36:41.619085,609.71,HDFC,13,1,1,68,bank_timeout,1
txn_456043,2026-08-12T01:36:41.619123,473.3,HDFC,3,1,0,27,bank_timeout,0
txn_380558,2026-08-18T01:36:41.619161,630.5,SBI,3,0,0,74,network_error,1
txn_960020,2026-08-01T01:36:41.619199,82.73,HDFC,15,0,0,28,insufficient_funds,0
txn_697689,2026-07-26T01:36:41.619237,2583.03,YesBank,12,2,0,64,otp_failed,0
txn_406932,2026-08-25T01:36:41.619275,308.39,HDFC,20,2,0,57,risk_block,0
txn_943382,2026-08-31T01:36:41.619313,867.41,IDFC,13,2,0,14,risk_block,0
txn_758764,2026-08-24T01:36:41.619377,103.13,HDFC,5,2,1,37,bank_timeout,1
txn_795003,2026-08-26T01:36:41.619415,161.25,SBI,17,1,0,66,insufficient_funds,1
txn_405292,2026-08-11T01:36:41.619503,943.28,HDFC,7,1,0,69,insufficient_funds,0
txn_504241,2026-08-10T01:36:41.619544,3674.71,IDFC,19,0,0,48,otp_failed,1
txn_613611,2026-08-05T01:36:41.619582,1677.72,Kotak,8,0,1,36,bank_timeout,1
txn_219574,2026-08-20T01:36:41.619621,1599.46,YesBank,2,2,0,16,risk_block,0
txn_241268,2026-07-28T01:36:41.619727,880.72,YesBank,1,0,1,15,bank_timeout,1
txn_744256,2026-08-04T01:36:41.619840,344.58,HDFC,2,1,0,1,network_error,0
txn_981779,2026-08-24T01:36:41.619892,526.18,ICICI,12,0,1,12,insufficient_funds,1
txn_647933,2026-08-11T01:36:41.619931,1026.7,Axis,14,0,0,34,card_expired,0
txn_681330,2026-07-23T01:36:41.619969,62.83,ICICI,23,0,1,61,otp_failed,0
txn_846988,2026-07-29T01:36:41.620007,960.14,ICICI,16,1,1,24,card_expired,0
txn_637953,2026-08-02T01:36:41.620045,337.33,ICICI,10,1,1,15,insufficient_funds,1
txn_907605,2026-07-29T01:36:41.620082,232.5,ICICI,20,0,0,19,bank_timeout,1
txn_599344,2026-07-26T01:36:41.620121,685.14,SBI,14,0,0,46,insufficient_funds,0
txn_109404,2026-07-28T01:36:41.620163,1035.66,IDFC,5,0,1,24,otp_failed,0
txn_570098,2026-07-24T01:36:41.620207,1928.51,ICICI,4,3,1,31,bank_timeout,0
txn_467390,2026-08-26T01:36:41.620245,1476.01,Axis,15,1,1,72,card_expired,1
txn_527894,2026-08-03T01:36:41.620283,2834.02,Kotak,20,3,0,8,issuer_down,1
txn_731615,2026-09-04T01:36:41.620321,70.8,SBI,15,3,1,22,bank_timeout,1
txn_366320,2026-07-24T01:36:41.620359,824.02,Axis,18,2,0,30,network_error,1
txn_342726,2026-08-09T01:36:41.620415,1312.34,HDFC,2,0,0,43,risk_block,0
txn_590092,2026-08-03T01:36:41.620454,1388.53,Kotak,19,1,0,20,card_expired,0
txn_893294,2026-07-23T01:36:41.620491,815.54,SBI,16,1,1,55,risk_block,0
txn_434341,2026-08-23T01:36:41.620536,2393.54,Kotak,19,0,1,19,issuer_down,1
txn_669601,2026-07-26T01:36:41.620576,1942.91,Axis,21,0,0,34,bank_timeout,1
txn_465863,2026-07-29T01:36:41.620619,1616.38,YesBank,13,0,0,20,otp_failed,1
txn_840176,2026-08-19T01:36:41.620660,1353.6,Axis,11,2,1,63,risk_block,0
txn_148929,2026-08-04T01:36:41.620697,654.53,Kotak,22,0,1,52,card_expired,0
txn_371142,2026-08-19T01:36:41.620754,843.01,YesBank,16,1,0,15,bank_timeout,1
txn_741774,2026-08-24T01:36:41.620797,835.69,Kotak,7,0,1,39,risk_block,1
txn_699223,2026-07-27T01:36:41.620836,731.39,YesBank,23,2,0,28,bank_timeout,1
txn_608889,2026-08-24T01:36:41.620875,204.58,Axis,3,1,1,46,card_expired,0
txn_142103,2026-08-12T01:36:41.620914,506.99,YesBank,7,3,0,20,otp_failed,0
txn_229909,2026-08-21T01:36:41.620952,559.53,IDFC,14,0,0,72,card_expired,0
txn_972183,2026-08-22T01:36:41.620990,2151.46,SBI,16,0,0,12,bank_timeout,1
txn_724142,2026-08-30T01:36:41.621031,585.81,YesBank,1,0,0,70,bank_timeout,0
